,percent_NH_WHITE,percent_NH_BLACK,percent_NH_AMIN,percent_NH_ASIAN,percent_NH_NHPI,percent_NH_OTHER,percent_NH_2MORE,percent_HISP,percent_H_WHITE,percent_H_BLACK,percent_H_AMIN,percent_H_ASIAN,percent_H_NHPI,percent_H_OTHER,percent_H_2MORE,percent_LESS_10K,percent_10K_15K,percent_15K_20K,percent_20K_25K,percent_25K_30K,percent_30K_35K,percent_35K_40K,percent_40K_45K,percent_45K_50K,percent_50K_60K,percent_60K_75K,percent_75K_100K,percent_100K_125K,percent_125K_150K,percent_150K_200K,percent_200K_MORE,vote_GARCIA_2015
315,0.510827513,0.313525246,0.002164908,0.039615137,2.08E-11,0.003595563,0.026633815,0.103637819,0.043829062,0.005051451,0.002886544,0,0,0.036716407,0.015154354,0.049891846,0.036360595,0.037517015,0.053913052,0.006082928,0.033094357,0.060930148,0.021584791,7.80E-12,0.084074863,0.019950545,0.072683752,0.010737249,0.000316229,0.005536857,0.001358614,0.184466019
316,0.004756243,0.978596909,0.001189061,0,0,0,0.011890606,0.003567182,0,0.003567182,0,0,0,0,0,0.010506952,0.059808203,0.031298403,0.036491211,0.034267938,0.045622238,0.061956952,0.008552883,0.014434313,0.051807053,0.058812516,0.06691237,0.069377659,0.009604073,0.03872915,1.26E-10,0.290322581
317,0.066140178,0.35538006,0,0.004442251,0,0.001974334,0.005429417,0.56663376,0.220138205,0.007403751,0.013326753,0.000493583,0,0.307996048,0.01727542,0.044914518,0.024799608,0.036402148,0.02584235,0.011785396,0.023947286,0.020480592,0.024167024,0.016896994,0.00918046,0.039444646,0.018321304,0.010232327,0.011113977,0.011484442,0.000671418,0.644628099
318,0.219931273,0.030927835,0.00257732,0.032646048,0.004295533,0.002577319,0.003436426,0.703608246,0.32044674,0.001718213,0.023195876,0,0,0.339347074,0.018900343,0.030460954,0.043149322,0.012028498,0.036205812,0.020314464,0.017631711,0.009880551,0.015425157,0.017635164,0.011063582,0.067988242,0.040891242,0.010195513,0.007732606,1.05E-10,0.003422212,0.286432161
319,0.170656387,0.155212365,0.003861004,0.00926641,0,0.003861004,0.014671814,0.642471016,0.199227792,0.021621623,0.003861004,0.003861004,0,0.345173723,0.06872587,0.054768544,0.038660147,0.009665039,7.38E-10,0.012349769,0.015034504,0.009665039,0.022014807,9.32E-10,0.022014806,0.048325184,0.049399078,0.011275877,0.005369466,7.80E-10,0.016108394,0.535294118
320,0.145804033,0.015939992,0,0.002344116,0,0.000468823,0.007032349,0.828410687,0.368026252,0.004219409,0.011720582,0.000937647,0,0.393342708,0.05016409,0.013046898,0.023407804,0.014516086,0.016752696,0.032412619,0.025680897,0.008181453,0.038322192,0.016364116,0.02083734,0.045051483,0.031605068,0.016348309,3.34E-10,0.003715525,6.23E-10,0.202247191
321,0.054650046,0.891658679,0.001917546,0.016299136,0,0.000958773,0.01438159,0.020134229,0.005752637,0.009587729,0,0,0,0.001917546,0.002876318,0.143755269,0.047499101,0.055150183,0.011060359,0.005206116,0.041183413,0.013958497,0.016779524,0.011390564,0.054300219,0.02245251,0.057425988,0.051120874,0.013250818,0.033628243,0.026330027,0.398268398
322,0.020009307,0.260120985,0,0.00511866,0,0.002326663,0.001861331,0.710563055,0.248953004,0.008375989,0.009771987,0,0,0.423918102,0.019543974,0.030226512,0.02299086,0.0442354,0.029846705,0.023701952,0.021516312,0.018856537,0.007987196,0.003783104,0.019839033,0.006531622,0.021154655,0.002791155,0.004402643,9.87E-17,0,0.646666667
323,0.546235883,0.215497196,0.00202836,0.088294117,0.00202836,0.009403991,0.041641841,0.094870252,0.044438852,0.007375631,0.002673636,0,0.00067612,0.024247786,0.015458227,0.063312173,0.033399439,0.034271101,0.049997405,0.005302623,0.02215328,0.052295465,0.01122068,0.029594743,0.052176398,0.074938903,0.046329622,0.021635177,0.008052693,0.010693257,0.002328138,0.195266272
324,0.110631229,0.016943522,0.001993355,0.001993356,0.000332226,0.004318937,0.003322259,0.860465116,0.312624589,0.01461794,0.00730897,0,0,0.498671091,0.027242526,0.023172868,0.016361483,0.012674547,0.013803409,0.02438891,0.00925656,0.018130845,0.022518486,0.014625544,0.040557778,0.026205614,0.01141561,0.010562552,0.012945113,0.014935887,6.64E-18,0.252077562
325,0.804950503,0.048514853,0.000990099,0.093069301,0,0.000990099,0.016831682,0.034653463,0.024752473,0,0.000990099,3.07E-12,0,0.006930694,0.001980198,0.045513117,0.048719151,1.53E-09,0.021782181,0.010498192,0.02970297,0.015786566,2.12E-09,0.017609614,0.02376238,0.040476193,0.14093194,0.051642303,0.029302207,0.032987583,0.093792239,0.320099256
326,0.0208,0.943199999,0.0016,0.0088,0,0,0.0168,0.0088,0.0032,0.0016,0,0,0,0.0016,0.0024,0.062628276,0.039361761,0.048605856,0.029880149,0.020815989,0.010445349,0.016487687,0.027189589,0.012853969,0.05537824,0.038335775,0.04031276,0.013712154,0.015745509,0.020455143,0.016756142,0.56122449
327,0.015394484,0.608082099,0.001282874,0,0,0,0.006414368,0.368826175,0.157152021,0.012828736,0.002565747,0,0.003207184,0.181526624,0.011545863,0.0431619,0.031471373,0.024904621,0.041127405,0.011094213,0.020604897,0.004714575,0.001704393,0.004071677,0.024030882,0.020277243,0.022334582,0.01356238,0.004500275,0.007064362,0.002357287,0.362264151
328,0.549090438,0.162637152,0.006460125,0.162717317,0.000922875,0.000232554,0.031675785,0.086263753,0.053316232,0.005711666,0.001039152,0,0,0.020826527,0.005370177,0.051609256,0.045255337,0.00709559,0.097959679,0.058080266,0.049585726,0.074532286,0.032979224,0.041241552,0.096506491,0.051123298,0.188924011,0.019540482,0.020247886,0.025189542,0.005173868,0.25739645
329,0.37793309,0.319021477,0.001997004,0.091362953,0,0.003494758,0.023964054,0.182226664,0.075386922,0.006490265,0.002995507,0.001497753,0,0.083374939,0.012481278,0.053419874,0.024463308,0.045931103,0.06340489,0.040439344,0.039940092,0.031952071,0.041937095,0.009985024,0.030953576,0.026460311,0.050923612,0.034448326,0.012481279,0.016475287,2.03E-09,0.257425743
330,0.028401122,0.313113604,0.001402525,0.001051894,0,0.003155681,0.007713885,0.64516129,0.240883588,0.007363254,0.010518934,0,0,0.359396915,0.026998599,0.033728748,0.017164182,0.034001304,0.022252065,0.022521027,0.020584253,0.021642508,0.007013385,0.024015891,0.018138294,0.020861488,0.026115339,0.005259467,0.007625782,6.67E-10,1.46E-11,0.388888889
331,0.817160367,0.051072523,0.003064351,0.056179776,0,0.003064351,0.015321757,0.054136874,0.015321757,0,0.006128703,0,0,0.028600613,0.004085802,0.015977374,0.049993693,0.012884973,0.006184787,0.004638592,2.60E-10,0.00618479,1.73E-09,0.007730984,0.001546201,0.056693887,0.072671253,0.039685723,0.039170324,0.069578863,0.09380262,0.243333333
332,0.002688172,0.979390681,0.000896057,0,0,0,0.007168459,0.009856631,0.000896057,0.008064516,0,0,0,0.000896057,0,0.051157327,0.043820824,0.024478011,0.007751049,0.019264762,0.014266199,0.00530335,0.00203975,0.0008159,0.021551691,0.030638379,0.0024477,0.02584135,0.009325295,0.004103739,4.77E-11,0.431506849
333,0.001793722,0.989237668,0,0,0,0,0.005381166,0.003587444,0.000896861,0.002690583,0,0,0,0,0,0.030795993,0.043762725,1.12E-09,0.006483368,0.015397996,0.012156313,0.0194501,0.003241685,0.027554308,0.026743889,0.019450101,0.048625251,0.046193987,0.02998557,0.005672947,3.44E-10,0.284210526
334,0.012944518,0.948223285,0.000808999,0.002427232,0,0,0.012133831,0.023462135,0.006471741,0.012135928,0,0,0,0.004854466,0,0.076041532,0.039213251,0.019394285,0.016622879,0.009591922,0.060234281,0.023333726,0.005527089,0.027421023,0.02678546,0.032482783,0.066400444,0.037001647,0.006774328,0.00100467,0.010093814,0.274038462
335,0.003731343,0.966417911,0.006716418,0,0.002238806,0,0.011940298,0.008955224,0.002985075,0.002985075,0,0,0,0.001492537,0.001492537,0.10580146,0.036121188,0.029716535,0.019713932,0.010501694,0.024767769,0.017397959,0.015235096,0.002717215,0.02968447,0.027263523,0.026772495,0.00482139,1.41E-10,0,0,0.171428571
336,0.015957447,0.953900708,0.000886525,0.00177305,0,0.003546099,0.010638298,0.013297873,0,0.007092199,0,0,0,0.000886525,0.005319149,0.134905451,0.042883813,0.060913452,0.025356001,0.028534458,0.021033541,0.013843411,0.01085213,0.019148536,0.015341378,0.019159266,0.010547529,0.010313589,0.012570067,0.016030514,0.012734879,0.556962025
337,0.00265252,0.937223697,0.000884173,0,0,3.02E-10,0.00265252,0.05658709,0.020335985,0.018567639,0,0,0,0.013262599,0.004420866,0.053817168,0.042667221,0.031393259,1.20E-09,0.016092005,0.020013574,0.006548957,3.74E-10,6.53E-10,0.04390924,0.032607914,0.054108365,0.014474916,0.005634564,0.006684109,0.002441967,0.465909091
338,0.130646735,0.627559315,0,0.002599935,8.12E-05,0.000324992,0.001787455,0.23700032,0.163389663,0.003331167,0.001868703,0.000162496,0.000243744,0.064429637,0.00357491,0.007629309,0.003911515,0.006351128,0.008044511,0.009774545,0.004940982,0.005232139,0.00030088,0.002518249,0.004230864,0.004067174,0.003152448,0.002908362,0.000474743,0.001290764,0,0.214492754
339,0.011235956,0.94494382,0.005617978,0,0,0,0.004494383,0.033707863,0.017977528,0.007865168,0.001123595,0,0,0.002247191,0.004494381,0.090075804,0.05392002,0.016670258,0.04860089,0.003010316,0.007266277,0.019003004,0.049578501,0.030495625,0.039069173,0.040589737,0.031723026,0.006656017,0,2.83E-11,4.53E-11,0.140776699
340,0.020547944,0.008675799,0.000456621,0.000913242,0,0.000456621,0.000913242,0.96803653,0.419178085,0.00410959,0.017351597,0.000456621,0,0.499543377,0.02739726,0.012453255,0.021894248,0.024318068,0.038377057,0.016655548,0.03427144,0.02544415,0.031034894,0.008737797,0.018467143,0.023816747,0.01481637,0.010484312,0.021381234,0.002487162,0,0.569672131
341,0.039386189,0.134526854,0.001023018,0.001023018,0,0,0.000511509,0.823529413,0.332992327,0.004603581,0.010741688,0.003580562,0,0.447058825,0.02455243,0.027043816,0.024508714,0.023800495,0.016936561,0.010576815,0.012472922,0.015223849,0.01318585,0.011033766,0.020644777,0.033681746,0.022314486,0.008645906,0.015201653,0.010048835,0,0.555555556
342,0.066528926,0.360330579,0.001652893,0.004545455,0.000413223,0.003305785,0.003305785,0.559917355,0.214876033,0.011570248,0.006198347,0,0,0.314876033,0.012396694,0.017408438,0.019789208,0.015327155,0.021525501,0.018117366,0.00829858,0.013143522,0.032106282,0.011441344,0.040283561,0.020661158,0.002183635,0.017639691,3.38E-10,3.08E-10,0.002001664,0.4375
343,0.029110155,0.06549785,0,0.003969567,0,0.001984783,0.001984783,0.897452861,0.393317896,0.006946742,0.005292756,0.001323189,0,0.47138604,0.019186239,0.017996702,0.015825628,0.02909025,0.020558213,0.018543973,0.009053239,0.027822482,0.01638183,0.005422658,0.01456602,0.007187885,0.008973273,0.010591667,0.000942977,2.88E-05,0.000760703,0.119791667
344,0.446957887,0.070982839,0.003120125,0.033541341,0,0.003900156,0.021840874,0.419656779,0.205928235,0.018720748,0.007800312,1.26E-10,1.06E-12,0.171606859,0.015600624,0.072586377,0.037270985,0.028194045,0.039080522,0.016037348,0.025942159,0.053375316,0.021005999,0.022232776,0.026639265,0.007616222,0.01461236,0.045845729,0.01836119,0.008926692,0.022855945,0.382857143
345,0,0.97497156,0.002275313,0.001137656,0,0.004550626,0.003412969,0.013651876,0,0.006825938,0,0,0,0.005688282,0.001137656,0.076864219,0.054282672,0.054016103,0.032015707,0.047048649,0.014664879,0.060096238,0.062481529,0.009570037,0.041118481,0.010899209,0.056109438,0.006647153,0.010448196,0.012760049,0.007165595,0.198529412
346,0.009268794,0.968074154,2.59E-10,0.001029866,0,0.002059732,0.008238928,0.011328526,0.001029866,0.00514933,0,0,0,0,0.00514933,0.130609568,0.049103498,0.047464995,0.05047533,8.09E-09,0.012366321,2.06E-09,0.022668947,0.011694274,0.035750905,0.008942683,0.026776524,0.009630579,6.02E-10,2.15E-09,0.004815289,0.50990099
347,0.436828649,0.047570334,0.003580563,0.066496162,0.000511509,0.004092072,0.024040922,0.41687979,0.224552425,0.012276214,0.005115089,0.003069054,0.000511509,0.14629156,0.025063939,0.015317947,0.024361004,0.008647076,0.032933001,0.025373315,0.022841314,0.013731678,0.020183372,0.012587371,0.010680194,0.042336894,0.033308386,0.043444884,0.008172404,0.021640093,0.012917942,0.23857868
348,0.017332331,0.941220795,0.002260738,0.004521477,0,4.63E-10,0.013564431,0.021100226,0.006028636,0.006028636,0,0,0,0.000753579,0.008289375,0.113560172,0.035763343,0.07898794,0.022717302,0.015059333,0.026819842,0.035288499,0.012560941,0.022450907,0.028793102,0.013748214,0.065164793,0.009769743,0.004722256,0.005327292,0.029484948,0.329787234
349,0.002926116,0.964155084,0.002926116,0,0,0.001463058,0.010241405,0.018288222,0,0.010972933,0,0,0,0.007315289,0,0.102004973,0.034689335,0.058105232,0.093623389,0.039452715,0.020145228,8.07E-10,0.006817558,0.003488975,0.019530279,0.007151745,0.014040613,0.02991261,0.006715076,5.10E-11,9.35E-11,0.227963526
350,0.001083424,0.970747562,0.002166847,0.001083424,1.61E-10,0,0.01191766,0.013001083,0,0.005417118,0.005417118,0,0,0,0.002166847,0.000817573,0.051110713,0.010329902,0.023872308,0.012081083,0.022837102,0.025939347,0.006375418,0.002452714,0.025919124,0.037736349,0.030163465,0.027162815,0.006108672,0.022770656,1.09E-10,0.134328358
351,0.01285347,0.969151671,0.003427592,0,0,0.000856898,0.000856898,0.01285347,0.001713796,0.011139674,0,0,0,5.59E-11,0,0.074978585,0.04038758,0.049073166,0.015955274,0.029516749,0.014664462,0.011871981,0.01628632,0.005168203,0.004153615,0.025706678,0.013082006,0.00968112,0.002488934,0,0.003303295,0.213270142
352,0.010628019,0.960386477,0,0.005797101,0,0,0.008695652,0.014492752,0.00289855,0.010628018,0,0,0,0,0.000966183,0.199414062,0.04548893,0.090439087,0.032163941,0.020952594,0.018484196,0.048101806,0.068690967,0.035776019,0.030781218,0.060542713,0.074019681,0.017772754,0.011765875,0.006453502,9.18E-10,0.358490566
353,0.211505932,0.187817256,0.002538071,0.037225042,0,0.000846024,0.012690356,0.54737732,0.244500845,0.019458544,0.016920473,0.000846024,2.51E-12,0.222504227,0.043147206,0.087965922,0.039701435,5.65E-09,0.019461487,0.007784603,0.012455356,0.034252215,0.015569192,0.009341516,0.021018417,0.041258357,0.019461497,0.024132249,0.006227678,0.031916838,0.021018408,0.481012658
354,0.011111111,0.938888889,0,0.003333333,0,0.003333333,0.023333333,0.02,0.001111111,0.003333333,0.003333333,0,0,0.001111111,0.011111111,0.024595065,0.052118106,0.108120459,0.030759402,0.031274273,0.054002239,0.042824964,0.016396709,0.011711937,0.020476099,0.095732416,0.076543501,0.092258412,0.014620129,0.038377838,0.009137581,0.349315068
355,0.422069826,0.025561097,0.000623441,0.062967581,0,0.001246883,0.028054863,0.459476309,0.198877805,0.00436409,0.004987531,0,0.000623441,0.209476309,0.041147132,0.015373009,0.029226177,0.011199691,0.025439053,0.01213664,0.009026437,0.02376954,0.010232043,0.010932471,0.012308387,0.018700538,0.033980948,0.021864945,0.010279061,0.019696004,0.036302438,0.212962963
356,0.657808917,0.010438315,0.003211789,0.02408842,0.003211789,0.003211789,0.025694315,0.272334664,0.181466098,0.003211789,0.004817684,0,0,0.058750672,0.02408842,0.051577485,0.037598836,0.022737897,0.013596744,0.010012759,0.011838204,0.018239567,0.001414731,0.018549924,0.031281104,0.017879032,0.105751664,0.020092422,0.022699801,0.042541333,0.03335,0.251121076
357,0,0.986404833,0.003021148,0.003021148,0,0,0.003776436,0.003776435,0.000755287,0.002265861,0.000755287,0,0,0,0,0.025522911,0.035326546,0.04349773,0.045203932,0.026251058,0.010174205,0.01206384,0.01757796,0.022778176,0.025676373,0.018246269,0.016936748,0.003018785,0.000424337,0.002013688,0.009178487,0.637583893
358,0.077978337,0.018772563,0.000722022,0.005776173,0,0.002888087,0.00433213,0.889530688,0.366787006,0.038989168,0.010830325,0.001444043,0,0.453429603,0.018050543,0.013802339,0.033738299,0.017185624,0.007250062,0.037193168,0.004137474,0.021451262,0.016156055,0.008734665,0.021195475,0.008444237,0.030788622,0.018820025,0.005755812,0.002183505,0.000727835,0.27173913
359,0.146222572,0.752233974,0.002437043,0.046303814,0,0.001624695,0.02437043,0.026807472,0.011372867,0.004874086,0.000812348,0.000812348,0,0.007311129,0.001624695,0.068679548,0.037874973,0.025899612,0.022309019,0.019010507,0.010449484,0.006541629,0.022278803,0.011627884,0.023175193,0.035885795,0.033468565,0.017278159,0.01463935,0.00409922,0.002845286,0.645348837
360,0.024573379,0.940614335,0.000682594,0.001365188,0,0.000682594,0.01774744,0.014334471,0.006825939,0.006143345,0,0,0,0.000682594,0.000682594,0.026173248,0.031702537,0.021504699,0.033221061,0.022738947,0.007288182,0.033578736,0.009229868,0.008279895,0.011622796,0.031644965,0.017794038,0.019628498,0.021037626,0.01466776,0.003452296,0.731617647
361,0.067096775,0.096774194,0.000430108,0.053763442,0,0,0.004301075,0.777634406,0.342795692,0.009032258,0.012473118,0.000860215,0.00344086,0.378064521,0.030967742,0.027941838,0.0199411,0.011413317,0.013435421,0.008901921,0.014140669,0.019532451,0.020395605,0.01195171,0.023009287,0.022696802,0.035905299,0.040985569,0.018723801,0.01080768,0.000965844,0.350724638
362,0.541868904,0.073422375,0.001213592,0.175364069,0.001820388,0.002427184,0.039441746,0.164441741,0.092839802,0.007281554,0.001213592,0.001820388,0.00303398,0.043689318,0.014563106,0.10004349,0.02811441,0.018256111,0.029574901,0.015335134,0.010588545,0.004016345,0.021177089,0.008397811,0.006207079,0.028114412,0.052212477,0.055498577,0.064991753,0.045275154,0.035051733,0.19895288
363,0.034010152,0.041624365,0.000507614,0.001522843,0,0.001522843,0.006598985,0.914213198,0.312690352,0.016751269,0.0035533,0.000507614,0,0.555329951,0.025380712,0.029933329,0.023490005,0.021647556,0.015244467,0.001561402,0.015827963,0.023463771,0.014123953,0.004785532,0.014430302,0.027977552,0.030347416,0.007407742,0.003217673,0.000360324,0.012835224,0.382513661
364,0.133369625,0.015242242,0.001088732,0.008709853,0,0.001633097,0.002721829,0.837234621,0.36037017,0.007621121,0.016330974,0,0.001088732,0.420250406,0.031573217,0.024011647,0.025170191,0.018417074,0.024920305,0.02776628,0.024291107,0.007957025,0.021621706,0.010820572,0.034695629,0.029087881,0.042351014,0.012675046,0.006907641,0.006051913,3.46E-10,0.161538462
365,0.09738104,0.004057543,0,0.004795279,0,0,0.004795279,0.88897086,0.377720399,0.008852822,0.004057543,0,0,0.46883069,0.029509406,0.01740268,0.017035386,0.018092412,0.026660399,0.015336498,0.01746289,0.017026518,0.024628036,0.006370634,0.002133178,0.02944209,0.022578353,0.007804169,0.006771652,1.34E-10,0.00674728,0.733333333
366,0.866374589,0.018619934,0,0.061336254,0,0.004381161,0.009857612,0.039430449,0.036144578,0,0,0.00219058,0,0.00109529,0,0.047448471,0.05051881,0.012618466,3.36E-10,0.005911092,0.007571079,0.036205433,5.06E-10,0.019949933,5.30E-10,0.011083297,0.030294344,0.016255502,0.052825366,0.032511003,0.079709839,0.304068522
367,0.015215555,0.061707527,0.00295858,0.000422654,1.11E-11,0.000422654,0.001267963,0.918005067,0.508453083,0.014792899,0.018174133,0.000422654,0,0.344463228,0.03169907,0.022604312,0.019481963,0.031989691,0.03797008,0.021941297,0.028717405,0.014704025,0.014410801,0.004168139,0.019353612,0.025544598,0.014692125,0.00770458,0.000474317,0.001524906,0.001327276,0.211538462
368,0.314378178,0.27739251,0.003698567,0.076745261,0.000462321,0.001849283,0.028201572,0.297272307,0.137309293,0.004623209,0.001849283,0.001386963,0,0.138233934,0.013869626,0.02080095,0.021186718,0.022578163,0.014615661,0.022751325,0.03980636,0.035847976,0.013002515,0.014627829,0.0228242,0.021849011,0.043676762,0.019534125,0.010626787,0.011395385,0.032147658,0.201086957
369,0.167114097,0.010738255,0.002684564,0.006711411,0,0.000671141,0.002013423,0.81006711,0.357718117,0.018120805,0.002013423,0,0,0.398657718,0.033557047,0.006585296,0.030740316,0.022781772,1.22E-09,0.015690543,0.016566795,0.024696703,0.003522883,5.19E-10,0.036728749,0.027519944,0.029470624,0.025414996,0.021164883,0.009521031,0.010568647,0.110320285
